nodeid	1	2	3
301	0.26093496706118446	1.0	0.523514723731211
302	1.0	1.0	1.0
303	0.0012912186213817727	1.0	1.0
343	0.06524903129177062	1.0	0.5277497060135117
342	1.0	0.9570327404619725	0.906091754586506
341	1.0	1.0	1.0
340	0.1631220369939832	1.0	1.0
339	0.001281523214675937	1.0	1.0
338	0.38064360950556064	1.0	0.6324707366693335
337	0.0012985292543571541	1.0	1.0
336	0.06524768046295036	1.0	0.3039701129142005
351	0.20314269507723015	1.0	0.24035414939434907
350	0.0012919913449764685	1.0	1.0
349	0.3398006165946378	1.0	0.8516698961690832
348	0.06524668726075943	1.0	0.18833559306693104
347	0.46758972702499924	1.0	1.507352406432289E-4
346	0.0012969494315970694	1.0	1.0
345	0.16312272350495327	1.0	0.7111075169396637
344	0.36219453492690445	0.8801326355422461	1.0
326	0.0012938575229782924	1.0	0.6586993417345255
327	0.1604583997947352	1.0	0.9684312691986596
324	1.0	1.0	1.0
325	1.0	1.0	3.443421609508018E-4
322	0.001290350556112388	1.0	1.0
323	0.2446909038055482	1.0	1.0
320	0.21750729861459134	1.0	0.42206808779868604
321	0.3407491968681058	1.0	0.6954699333151951
334	0.31578273232897713	1.0	0.30523883001501195
335	0.0012882507415416808	1.0	1.0
332	0.001289366225294881	1.0	1.0
333	0.23697717684028807	1.0	1.0
330	0.18259196465931873	1.0	1.0
331	0.0815610115722113	1.0	1.0
328	0.22838697279760634	1.0	0.7599043021569258
329	0.0012943707867150984	1.0	0.8793088270825394
373	0.21750837965112285	1.0	1.0
372	1.0	1.0	2.411105348792521E-4
375	0.217509049886634	1.0	1.0
374	0.3262608232122013	1.0	0.1562825274156947
369	1.0	1.0	0.2063054838198224
368	0.1715045300460768	1.0	1.0
371	0.18062022489845644	1.0	0.6429575411641767
370	0.21690751000701225	1.0	1.0
381	1.0	1.0	1.0
380	0.27188675520522454	1.0	1.0
383	0.0012969494315970694	1.0	0.8937876423911099
382	1.0	1.0	1.0
377	0.0012960098252474996	1.0	0.9133611499461648
376	0.0012966621564632426	1.0	1.0
379	0.32618345880966904	1.0	0.30071973375727884
378	1.0	1.0	1.8549849846702512E-4
356	0.0013001714437536	1.0	0.8016716181316701
357	1.0	1.0	1.0
358	0.05437051958844713	1.0	0.6670137170448971
359	0.08155914447431739	1.0	0.1795665342285664
352	0.0012990388278447148	1.0	1.0
353	0.0012943707867150984	1.0	0.2858880185170345
354	0.0012956509008894255	1.0	0.865315401111313
355	1.0	1.0	1.6077885581337458E-4
364	0.19575882902322922	1.0	0.5328708706576197
365	0.001290350556112388	1.0	1.0
366	0.040779249669232305	1.0	0.679673271459567
367	0.3378093765252288	1.0	0.3864608499093282
360	0.03227267961849965	1.0	0.6357017017974194
361	0.2175067628003698	1.0	0.6182064440636629
362	0.09787393139491617	1.0	1.461679826183645E-4
363	0.05432653741773617	1.0	1.0
410	0.0013019397171109568	1.0	1.0
411	0.34258081807626384	1.0	0.7721975436563566
408	0.16312937456640111	1.0	0.3789960650004476
409	0.0012979364108315146	1.0	0.41935347671843687
414	1.0	1.0	1.0
415	0.0012869566180383632	1.0	1.0
412	1.0	0.9636647460632127	0.8950738513441037
413	1.0	1.0	0.5749583339798275
402	1.0	1.0	0.774067086098225
403	0.2713455793198529	1.0	0.3646143243483686
400	0.001296352561819028	1.0	0.8892781891360572
401	0.001295255065583192	1.0	0.5964371319955307
406	0.040777229906635	1.0	0.7704769391267328
407	0.2424115829406277	1.0	0.6365281863425736
404	0.03261916936680645	1.0	1.0
405	0.32626954879541537	1.0	1.0
395	1.0	1.0	0.23290861810395014
394	0.09787558810632457	1.0	0.8484090701808372
393	0.040780035917065346	1.0	0.35846821631075754
392	0.06524815574586935	1.0	0.2026913550544591
399	0.0012985292543571541	1.0	1.0
398	0.001298147289528275	1.0	1.0
397	0.1903192950662046	1.0	0.6732779452562507
396	0.2993008652561394	1.0	0.5175517857897606
387	0.14437759521219654	1.0	1.0
386	0.23891063488773367	1.0	0.4569777034406597
385	1.0	0.977246683715336	0.9239242986482994
384	1.0	0.9841389212248863	0.7909187063436844
391	0.2700008270054623	1.0	1.0
390	0.0672490175547473	1.0	0.872821442560932
389	1.0	1.0	0.27102742786778045
388	0.32626152487313087	1.0	1.0
440	0.0012960098252474996	1.0	0.9207586551685426
441	0.0012938575229782924	1.0	0.9719287383598694
442	0.16312334047439558	1.0	1.0
443	0.081559707365498	1.0	0.22521086098714616
444	0.19575594839295066	1.0	0.06628410767854559
445	0.4848883438001945	1.0	0.589637214516916
446	0.0012882507415416808	1.0	0.28954819392953546
447	0.040776418261413656	1.0	0.8683753259473228
432	0.0012985292543571541	1.0	0.8554173943682777
433	1.0	1.0	0.8544120843742321
434	0.0652471169411519	1.0	1.418707658553301E-4
435	0.35052748230139463	1.0	0.9186377562740161
436	0.05437313752211152	1.0	1.0
437	0.001290350556112388	1.0	1.0
438	0.0012912186213817727	1.0	0.9118236734488167
439	0.0012869566180383632	1.0	1.0
425	0.48939064952972944	1.0	0.2533612510859922
424	0.05437248063504899	1.0	0.6044075667672163
427	0.06524815574586935	1.0	0.5369190253164337
426	0.10853380150307351	1.0	0.11267128097232083
429	0.2311061310378636	1.0	0.9077943368361182
428	0.020039084405700316	1.0	0.013171041474832251
431	0.38064126547454946	1.0	0.25335946654037644
430	0.001285448579348826	1.0	1.0
417	0.2699359473432552	1.0	0.6939835729089121
416	1.0	0.9999999999999999	1.0
419	0.1305022064107914	1.0	0.6260269586466811
418	0.16312977003989204	1.0	0.4863657473552272
421	0.08155516017380063	1.0	2.5379267514489835E-4
420	0.2279601592281327	1.0	1.0
423	0.03446476340520036	1.0	1.0
422	0.08155516017380063	1.0	2.5379267514489835E-4
478	0.34634786096458625	1.0	0.45040615646765764
479	1.0	1.0	0.9545962528820445
476	0.001289366225294881	1.0	3.214056866566142E-4
477	0.0012948292912830527	1.0	0.2582206935271094
474	0.001289366225294881	1.0	1.0
475	0.22332431724881513	1.0	0.629337043037066
472	0.0013003647875359237	1.0	0.41692837568426416
473	0.26100834669403367	1.0	1.0
470	1.0	1.0	0.4079091193181834
471	0.0012912186213817727	1.0	1.0
468	0.2222604627163463	1.0	0.815813418433696
469	0.28376726127777274	1.0	0.7046758087784442
466	0.001297717609135803	1.0	1.0
467	0.0013029751315343	1.0	1.0
464	0.26093496706118446	1.0	0.909254620172873
465	1.0	1.0	1.0
463	0.001299593122239914	1.0	0.5540494398923745
462	0.08155883487967316	1.0	1.78633979722072E-4
461	0.08156135972933706	1.0	0.7791134294635551
460	0.3410979797183241	1.0	0.3456627135598654
459	0.13377380174766162	1.0	0.8415710458724533
458	0.001292677855946495	1.0	1.0
457	0.0012943707867150984	1.0	1.0
456	0.040779980791630796	1.0	0.5544340078306854
455	0.0652459190832207	1.0	0.18005614410839732
454	0.21750729861459134	1.0	1.2694258532867648E-4
453	0.08156082391511552	1.0	0.3860573914935243
452	1.0	1.0	0.8659022589406727
451	0.20391048947104629	1.0	0.2203555781755022
450	0.0012932948253889004	1.0	1.0
449	1.0	0.8306657104487201	1.0
448	1.0	1.0	1.0
508	0.001299467610596964	1.0	0.6999812738443998
509	0.18125662881116256	1.0	0.511141664150733
510	0.2817757481632848	1.0	1.0
511	1.0	0.932076346238965	0.9276834171464152
504	0.0012991860942457266	1.0	1.2059706341294055E-4
505	0.05437101214993907	1.0	0.21113746170364764
506	0.16312530071458992	1.0	0.3037121098844974
507	0.21198461336104146	1.0	0.4514498125825135
500	0.0815610115722113	1.0	1.0
501	0.06524749890598078	1.0	1.3399100673206456E-4
502	0.10013184592730032	1.0	1.0
503	0.2634134638102381	1.0	1.0
496	0.2610981243421598	1.0	1.0
497	0.3325174529891294	1.0	0.781429137070889
498	0.0012912186213817727	1.0	1.0
499	0.06524563180808687	1.0	0.33796554203154416
493	0.08155516017380063	1.0	2.5379267514489835E-4
492	0.48939801658275284	1.0	1.0
495	1.0	1.0	1.0
494	0.2718895659695433	1.0	1.0
489	0.32626489670219716	1.0	1.0
488	0.0012960098252474996	1.0	1.0
491	0.027186504418008774	1.0	0.7510344339200311
490	0.0012938575229782924	1.0	1.0
485	0.181445071673758	1.0	0.5835447326363443
484	0.09787558810632457	1.0	0.425733893842458
487	0.0012974714287457404	1.0	0.8963695765116012
486	0.0012988774114829275	1.0	1.0
481	0.36705084936338916	1.0	1.0
480	0.001290350556112388	1.0	1.0
483	0.24649513393306638	1.0	0.5183127264260884
482	0.1631248749402898	1.0	0.8906033155611732
550	0.12420059284836414	1.0	0.24246728330230427
551	0.32457474572287215	1.0	0.39391263332355164
548	0.0815631110013797	1.0	0.8040055005690929
549	0.21750760729735416	1.0	1.0
546	0.001297717609135803	1.0	0.7830797843755901
547	0.17547649854557978	1.0	1.0
544	0.13982720130459977	1.0	1.0
545	0.054373356180950266	1.0	0.7579251049146222
558	0.3934580338587792	1.0	0.15894325450606672
559	0.32626388312263865	1.0	0.5755952902799378
556	0.09787322003172852	1.0	0.12345765447264667
557	0.08156275163687975	1.0	1.0
554	0.15641063142596234	1.0	0.4824278061633231
555	0.08155914447431739	1.0	0.385852152578277
552	1.0	1.0	0.7541082472803319
553	0.0012756471945769658	1.0	1.0
567	0.0012882507415416808	1.0	0.19318671275324495
566	0.08156393381837226	1.0	0.8399333907444095
565	1.0	1.0	2.2963767185482068E-4
564	0.09787371259322046	1.0	0.5066914955607497
563	0.08153393280629465	1.0	1.0
562	0.08155731160913718	1.0	2.096796344767317E-4
561	1.0	1.0	0.18550746437399623
560	0.2800522788658833	1.0	1.0
575	0.11651888687125961	1.0	1.2694258532867648E-4
574	0.001299593122239914	1.0	1.1218478017217187E-4
573	0.0012990388278447148	1.0	0.2847434078786151
572	0.31929258539042177	1.0	0.8678015641968821
571	0.1631260554742542	1.0	1.0
570	1.0	0.751966017153201	0.794679686473315
569	0.12132796932188813	1.0	0.6118084275471078
568	0.2563505760049221	1.0	0.6535748120112307
516	1.0	1.0	0.5641562821940057
517	0.23815271125745324	1.0	0.8168635282221218
518	0.10875162854291942	1.0	1.0
519	0.001299593122239914	1.0	1.0
512	0.001301019025291436	1.0	0.7182891556262049
513	0.06524563180808687	1.0	0.4326585812622268
514	0.10874692516048817	1.0	2.0094758102094009E-4
515	0.0815631110013797	1.0	1.0
524	1.0	1.0	0.970063503811339
525	0.0012988774114829275	1.0	1.0
526	0.040776847941806124	1.0	0.5961049211375968
527	0.08155773738343733	1.0	0.9570389704172503
520	0.21894905643755422	1.0	0.6924703896714393
521	0.261012784196054	1.0	0.6272063068232137
522	0.28833008847299857	1.0	1.0
523	0.16312441643572184	1.0	0.5425801815685611
533	1.0	1.0	0.3416480880040486
532	0.3120112647705843	1.0	0.4479723013820509
535	0.16832526619978383	1.0	1.0
534	0.08155849214310165	1.0	0.25989609443032036
529	0.20391437633153747	1.0	1.0
528	0.2300423185486745	1.0	0.9570819278328998
531	0.4849558170475935	1.0	0.34590433407221055
530	0.20390819810129807	1.0	0.8577181106797838
541	0.6871449862067744	1.0	0.14551713124191068
540	0.07536575833573195	1.0	0.534831941113719
543	0.001292677855946495	1.0	1.0
542	0.281112786219196	1.0	1.0
537	0.1412301427888415	1.0	0.9923992090632234
536	0.2706609574673968	1.0	1.0
539	0.001299593122239914	1.0	1.0
538	0.06524923897064924	1.0	0.35848553692897456
610	0.001292677855946495	1.0	1.0
611	0.13049968247300892	1.0	0.30844092643933796
608	0.001289366225294881	1.0	1.0
609	0.0012969494315970694	1.0	1.0
614	1.0	1.0	0.21959258617956065
615	0.10875085618915073	1.0	0.6564414327290442
612	0.0652500583034448	1.0	0.3456737615259413
613	0.4567719844524827	1.0	1.0
618	0.0012919913449764685	1.0	1.0
619	1.0	1.0	0.9908467802572858
616	1.0	1.0	1.0
617	0.04660479815723985	1.0	0.5104511374050134
622	0.06991269587857432	1.0	0.8637270433157598
623	0.0012988774114829275	1.0	0.9496011418328029
620	0.0012988774114829275	1.0	0.7655575582229472
621	0.0012943707867150984	1.0	1.0
627	0.4893959498745064	1.0	1.0
626	0.163128192938535	1.0	0.3974113850150371
625	1.0	1.0	1.0
624	0.20304836724257086	1.0	0.7120063593389893
631	0.0012714504884405013	1.0	1.0
630	0.1631332843378573	1.0	1.0
629	0.001299724390885304	1.0	1.0
628	0.37287622752583327	1.0	0.3028622444155251
635	0.21750837965112285	1.0	0.6755010629550915
634	0.0012991860942457266	1.0	0.8212431712768354
633	1.0	1.0	0.9544993236499639
632	0.2039121689118444	1.0	1.0
639	0.28547910825487144	1.0	1.507352406432289E-4
638	0.2283844611014647	1.0	0.5404780287446052
637	0.1631220369939832	1.0	1.0
636	0.19575521827099604	1.0	1.0
576	0.046605319963467534	1.0	9.648447839566134E-5
577	0.001295255065583192	1.0	2.0094758102094009E-4
578	0.06524784706310655	1.0	1.2694258532867648E-4
579	0.054367665327518355	1.0	2.1920720307048698E-4
580	0.001292677855946495	1.0	2.5379267514489835E-4
581	0.5131655398707702	0.8988621862775119	1.0
582	1.0	1.0	0.5678973486545135
583	0.12238815525752206	1.0	0.9036576495249847
584	0.3500284307463779	1.0	0.10667831201252831
585	0.001290350556112388	1.0	3.0133626344797413E-4
586	0.5116644283554368	1.0	0.7638001481479418
587	0.04077842504316315	1.0	0.4566742450326813
588	0.001299724390885304	1.0	1.0
589	0.39811200212704884	1.0	0.24716137745392852
590	0.05437660214946434	1.0	1.0
591	0.15841493186130318	1.0	0.2859828205615224
593	0.3534558634530821	1.0	1.0
592	0.16312126427038848	1.0	0.4924458789544412
595	0.24469855692142384	1.0	0.28447044723347314
594	0.08156362986902613	1.0	0.2702478030310238
597	0.3569932042429723	1.0	0.11536118577656039
596	0.0013003647875359237	1.0	0.24322414267498327
599	0.001290350556112388	1.0	0.9259949691815884
598	0.10874833225136823	1.0	1.722567730140204E-4
601	0.08156041872868566	1.0	1.461679826183645E-4
600	0.9999999999999999	1.0	1.0
603	0.046606235315284544	1.0	0.4181240553659462
602	1.0	1.0	0.8945042173592501
605	1.0	1.0	1.0
604	0.12856311013814836	1.0	0.9731492458306974
