nodeid	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	17	16	19	18	21	20
1	1.561887644653428E-5	0.9371492903432199	0.0	1.56188792116761E-5	1.5618889985820895E-5	0.06249114753654071	0.0	1.561888064791123E-5	1.5618890888711013E-5	1.5618890353370893E-5	1.5618889254904906E-5	1.5618887832308057E-5	1.5618888262881467E-5	0.0	1.561888598322371E-5	0.0	0.0	1.5618890958109036E-5	1.5618889959701794E-5	1.561889045210916E-5	0.0
3	0.4239513606759184	3.0280077070396128E-5	0.0	3.0280059698024415E-5	3.0280080585678594E-5	3.0280074578840013E-5	0.0	0.5753512871288646	3.0280082336096547E-5	3.028008129824162E-5	3.0280079168664E-5	3.0280076410699296E-5	3.028007724544476E-5	0.0	3.028007282591042E-5	0.0	0.0	3.028008247063733E-5	3.0280080535041917E-5	3.0280081489663848E-5	0.0
4	2.2714365746445547E-5	2.271438279952199E-5	0.0	2.2714369767761857E-5	2.2714385436485937E-5	2.2714380930499024E-5	0.0	2.271437185646332E-5	2.2714386749549422E-5	2.271438597100998E-5	2.2714384373522594E-5	0.9994542213881547	2.2714382930833462E-5	0.0	2.2714379615551453E-5	0.0	0.0	2.2714386850474228E-5	2.2714385398501198E-5	2.2714386114603994E-5	0.0
5	6.24024058963727E-5	6.240245274571069E-5	0.0	6.240241694399847E-5	6.240245999015221E-5	6.240244761100734E-5	0.0	0.9985007628386544	6.240246359748695E-5	6.240246145863198E-5	6.24024570699091E-5	6.240245138617978E-5	6.240245310645824E-5	0.0	6.240244399849651E-5	0.0	0.0	6.240246387475424E-5	6.240245988579804E-5	6.240246185312293E-5	0.0
7	3.305785014833859E-4	3.3057874966907247E-4	0.0	3.3057856000849443E-4	3.305787880467053E-4	3.30578722467837E-4	0.0	3.3057859040686906E-4	3.305788071566627E-4	3.3057879582601825E-4	3.305787725766353E-4	0.9920652271444548	3.305787515801428E-4	0.0	3.305787033304593E-4	0.0	0.0	3.305788086254939E-4	3.305787874938862E-4	3.305787979158452E-4	0.0
9	0.9970074964999264	1.246109056383279E-4	0.0	1.246108341462056E-4	1.2461092010468904E-4	1.246108953848842E-4	0.0	1.2461084560480361E-4	1.2461092730814386E-4	1.246109230370833E-4	1.2461091427328142E-4	1.2461090292349263E-4	1.2461090635870146E-4	0.0	1.2461088817109333E-4	0.0	0.0	1.2461092786181645E-4	1.246109198963051E-4	1.246109238248388E-4	0.0
10	0.9042456363859993	2.379538198093481E-5	0.0	2.379536832898075E-5	2.3795384743394386E-5	2.3795380022963247E-5	0.0	2.3795370517085514E-5	2.3795386118947815E-5	2.3795385303356944E-5	2.37953836298436E-5	2.3795381462516765E-5	2.3795382118495515E-5	0.0	2.379537864543607E-5	0.0	0.0	2.3795386224675727E-5	2.3795384703601916E-5	0.09520514180071216	0.0
12	1.6597474970795177E-4	1.6597487431544144E-4	0.0	1.659747790918657E-4	1.6597489358383902E-4	1.6597486065841825E-4	0.0	1.6597479435408812E-4	1.6597490317844473E-4	1.6597489748962694E-4	1.6597488581672473E-4	1.6597487069943017E-4	1.6597487527493943E-4	0.0	1.6597485105004548E-4	0.0	0.0	1.659749039159062E-4	1.6597489330628308E-4	0.9960163911311559	0.0
13	7.130109247703936E-5	0.9982882440457159	0.0	7.130110510007491E-5	7.130115428468156E-5	7.130114014025011E-5	0.0	7.130111165657303E-5	7.130115840642823E-5	7.130115596256898E-5	7.130115094800696E-5	7.13011444537684E-5	7.13011464193614E-5	0.0	7.130113601258925E-5	0.0	0.0	7.130115872323429E-5	7.13011541654463E-5	7.130115641331501E-5	0.0
14	1.423487853362086E-4	0.996583245336827	0.0	1.4234881053741823E-4	1.423489087318325E-4	1.42348880493238E-4	0.0	1.4234882362711306E-4	1.423489169606774E-4	1.4234891208164425E-4	1.4234890207034161E-4	1.4234888910494463E-4	1.4234889302914506E-4	0.0	1.4234887225258577E-4	0.0	0.0	1.4234891759316363E-4	1.4234890849378575E-4	1.4234891298153435E-4	0.0
15	1.6597474970795177E-4	0.9960162457661877	0.0	1.659747790918657E-4	1.6597489358383902E-4	1.6597486065841825E-4	0.0	1.6597479435408812E-4	1.6597490317844473E-4	1.6597489748962694E-4	1.6597488581672473E-4	1.6597487069943017E-4	1.6597487527493943E-4	0.0	1.6597485105004548E-4	0.0	0.0	1.659749039159062E-4	1.6597489330628308E-4	1.6597489853887394E-4	0.0
17	0.1850507209411428	3.700277197963197E-5	0.0	3.700275075029665E-5	3.7002776275367245E-5	3.7002768934907774E-5	0.0	3.700275415288719E-5	3.7002778414407926E-5	3.700277714613144E-5	3.7002774543751174E-5	0.3700647117058871	3.700277219354437E-5	0.0	3.700276679279784E-5	0.0	0.0	3.7002778578819054E-5	3.7002776213488364E-5	3.700277738005269E-5	0.0
16	2.48446625339307E-4	0.9940362472655426	0.0	2.4844666932391475E-4	2.4844684070627536E-4	2.484467914204069E-4	0.0	2.484466921698457E-4	2.484468550683842E-4	2.4844684655282625E-4	2.484468290797277E-4	2.484468064507385E-4	2.484468132997914E-4	0.0	2.484467770376903E-4	0.0	0.0	2.484468561722859E-4	2.484468402908035E-4	2.4844684812343795E-4	0.0
21	0.5522941671333226	2.629848008546248E-5	0.0	0.05262322995984319	2.6298483138512363E-5	2.6298477921526808E-5	0.0	0.39450351120268223	2.6298484658763847E-5	2.629848375737884E-5	2.6298481907824282E-5	2.6298479512510703E-5	2.6298480237493565E-5	0.0	2.6298476399093963E-5	0.0	0.0	2.6298484775613543E-5	2.629848309453403E-5	2.6298483923630525E-5	0.0
23	0.17626973418298333	5.873715552125889E-5	0.0	5.8737121822411395E-5	5.873716234018779E-5	5.8737150688149686E-5	0.0	0.2350067088222394	5.873716573564057E-5	5.87371637224143E-5	5.8737159591469336E-5	5.873715424158198E-5	5.873715586081741E-5	0.0	5.873714728782486E-5	0.0	0.0	5.8737165996622166E-5	5.8737162241963005E-5	5.873716409373427E-5	0.0
22	0.9989564935608137	4.3431067111802184E-5	0.0	4.343104219440715E-5	4.343107215381275E-5	4.3431063538134225E-5	0.0	4.343104618811168E-5	4.343107466445761E-5	4.343107317585019E-5	4.3431070121372215E-5	4.343106616559133E-5	4.3431067362876465E-5	0.0	4.34310610238869E-5	0.0	0.0	4.343107485743102E-5	4.3431072081183976E-5	4.343107345040932E-5	0.0
24	0.1999106985321063	2.2209883181554583E-5	0.0	2.22098704392374E-5	2.220988575995003E-5	2.2209881354043702E-5	0.0	2.220987248154759E-5	2.2209887043849615E-5	2.2209886282601986E-5	2.2209884720595718E-5	2.220988269767901E-5	2.220988330994955E-5	0.0	2.2209880068301878E-5	0.0	0.0	2.220988714253282E-5	0.3775897572738028	2.2209886423006696E-5	0.0
38	1.5145777159974065E-5	1.5145788530843876E-5	0.0	1.5145779841359115E-5	1.5145790289152638E-5	1.5145787284592687E-5	0.0	1.514578123409036E-5	1.514579116469401E-5	0.045452471927382235	1.5145789580376259E-5	0.8330323510369538	0.12118090893623998	0.0	1.5145786407795019E-5	0.0	0.0	1.514579123198995E-5	1.5145790263824686E-5	1.5145790741316926E-5	0.0
39	2.324226495036678E-5	2.324228239976975E-5	0.0	2.3242269065141555E-5	2.324228509801875E-5	2.324228048730926E-5	0.0	2.3242271202386038E-5	2.324228644159883E-5	2.324228564496554E-5	0.18596187206657486	0.3951416921699909	2.3242282534132993E-5	0.0	2.3242279141801303E-5	0.0	0.0	2.3242286544869208E-5	2.3242285059151216E-5	2.324228579189679E-5	0.0
49	4.756232827539981E-5	4.756236398337551E-5	0.0	4.756233669576112E-5	4.756236950499765E-5	4.756236006976926E-5	0.0	4.756234106935912E-5	4.7562372254462786E-5	4.756237062425444E-5	4.756236727922511E-5	4.756236294715817E-5	4.756236425833274E-5	0.0	4.756235731635898E-5	0.0	0.0	4.756237246579242E-5	4.756236942546021E-5	4.756237092493049E-5	0.0
48	4.9937524693573196E-5	4.9937562184755454E-5	0.0	4.993753353443561E-5	4.993756798211971E-5	4.993755807570915E-5	0.0	4.9937538126445015E-5	4.99375708688893E-5	4.9937569157270636E-5	4.993756564519519E-5	4.993756109679087E-5	0.9988002494320517	0.0	4.993755518479741E-5	0.0	0.0	4.993757109077245E-5	4.9937567898610285E-5	4.9937569472962025E-5	0.0
54	0.4079753847678947	2.03977845537672E-5	0.0	2.039777285109238E-5	0.2243958561267609	2.0397782875362456E-5	0.0	2.039777472677101E-5	2.039778810093858E-5	2.0397787401800945E-5	2.0397785967238366E-5	2.0397784109370906E-5	2.0397784671686454E-5	0.0	2.039778169452398E-5	0.0	0.0	2.0397788191570244E-5	2.0397786887681284E-5	2.039778753075007E-5	0.0
53	3.2784150561081075E-6	3.2784175174166557E-6	0.0	0.039344247633824915	3.278417898015542E-6	3.2784172476564038E-6	0.0	3.278415937980597E-6	3.278418087532923E-6	3.278417975164589E-6	3.2784177445956723E-6	3.278417445991419E-6	3.2784175363691326E-6	0.0	3.2784170578670883E-6	0.0	0.0	3.2784181020996247E-6	3.2784178925331195E-6	3.278417995889834E-6	0.0
62	0.13784679212527198	3.445307391039213E-5	0.0	0.24120567896148545	3.4453077910127206E-5	3.4453071075466486E-5	0.0	3.445305731200984E-5	3.4453079901776016E-5	3.445307872089088E-5	3.445307629782918E-5	3.445307315978031E-5	3.445307410956478E-5	0.0	3.44530690809599E-5	0.0	0.0	3.44530800548583E-5	3.445307785251213E-5	3.445307893869364E-5	0.0
